"Topic","1"," "," "
"0.45023","1097","Xiong-2018-Optimal pricing-based edge computin",""
"0.19768","306","Feng-2019-Dynamic Sensor Renting in RF-powered",""
"0.16285","534","Kedziora-2020-Anti-Cheat tool for detecting un",""
"0.15472","241","Danos-2021-Revisiting the liquidity_risk trade",""
"0.1501","101","Besancon-2022-A Blockchain Ontology for DApps",""
"0.14788","271","Du-2019-A biform game approach to preventing b",""
"0.14259","50","Arif-2023-Decentralized recommender system for",""
"0.13628","830","Quan-2021-Intra-Shard and Inter-Shard Collabor",""
"0.12957","1139","Yang-2022-Reputation Mechanism Designed for Bl",""
"0.12255","817","Qi-2022-Collusion Attack Analysis and Detectio",""
"-","-","-","-"
"Topic","2"," "," "
"0.40972","919","Singh-2018-Blockchain_ A game changer for secu",""
"0.28172","98","Benini-2021-Power and Pitfalls of Generic Smar",""
"0.26052","929","Song-2023-Impact of Government Subsidies, Comp",""
"0.25447","278","Dubovitskaya-2021-A Game-Theoretic Analysis of",""
"0.24301","25","Akhtar-2020-Blockchain based auditable access",""
"0.22259","487","Jeyasheela Rakk-2022-Comprehensive overview on",""
"0.22221","1169","Zappalà-2021-Game theoretical framework for an",""
"0.21213","290","Elarabany-2022-Evaluating anti-obesity potenti",""
"0.21021","949","Sun-2022-GAME-BC_ A Graph Attention Model for",""
"0.19588","469","Huo-2022-Evolutionary Game Analysis of Standar",""
"-","-","-","-"
"Topic","3"," "," "
"0.21896","768","Nie-2022-Blockchain-Empowered Secure and Priva",""
"0.20911","348","Gaushik-2022-A Prototype Design for Gamified B",""
"0.20437","70","Badash-2021-Blockchain-based bug bounty framew",""
"0.18474","972","Ten-2022-Engineering Blockchain Enabling Win A",""
"0.18269","815","Puglisi-2022-Evolving Regulatory Frameworks_ B",""
"0.17837","904","Shao-2019-Blockchain-Based SDN Security Guaran",""
"0.17265","573","Krayem-2023-A game-theoretic approach to asses",""
"0.16721","103","Bezerra-2022-Teaching software processes from",""
"0.16066","817","Qi-2022-Collusion Attack Analysis and Detectio",""
"0.15606","5","21_Bauk",""
"-","-","-","-"
"Topic","4"," "," "
"0.24708","657","Liu-2019-Decentralization is Vulnerable Under",""
"0.1773","957","Swathi-2021-An analysis on blockchain consensu",""
"0.17476","1156","Yu-2019-Re-thinking untraceability in the cryp",""
"0.16419","367","Großschädl-2000-High-Speed RSA hardware based",""
"0.16349","608","Li-2019-Decentralized release of self-emerging",""
"0.15867","969","Tao-2020-On sharding open blockchains with sma",""
"0.14368","861","Sadkhan-2019-Best Strategies of Choosing Crypt",""
"0.13719","116","Block-2021-The entrepreneurial finance markets",""
"0.13388","612","Li-2020-Rational Protocols and Attacks in Bloc",""
"0.13364","751","Naderi-2022-Leveraging Blockchain Technology a",""
"-","-","-","-"
"Topic","5"," "," "
"0.29612","648","Lin-2022-Metaverse in Education_ Vision, Oppor",""
"0.216","60","Avarikioti-2019-Payment Networks as Creation G",""
"0.20494","718","Mazumdar-2022-Strategic Analysis of Griefing A",""
"0.17435","1177","Zhang-2020-Game-theoretic Modeling and Stabili",""
"0.17162","968","Tang-2022-Incentivizing Proof-of-Stake Blockch",""
"0.15921","50","Arif-2023-Decentralized recommender system for",""
"0.15474","48","Arif-2020-A Blockchain-Based Multiplayer Trans",""
"0.15231","1003","Vakilinia-2023-An Incentive-Compatible Mechani",""
"0.14174","358","Gleim-2021-Blockchain_ a game changer for mark",""
"0.13279","972","Ten-2022-Engineering Blockchain Enabling Win A",""
"-","-","-","-"
"Topic","6"," "," "
"0.28905","200","Chen-2021-Trusted audit with untrusted auditor",""
"0.2231","41","Amoussou-Guenou-2021-Rational Behaviors in Com",""
"0.21481","519","Kakkar-2022-Coalition Game and Blockchain-Base",""
"0.16944","423","Heimbach-2022-Eliminating Sandwich Attacks wit",""
"0.16706","36","Alzahrani-2018-Towards true decentralization_",""
"0.16128","130","Borse-2022-A Review of Blockchain Consensus Al",""
"0.1593","1157","Yu-2020-Game Theoretic Analysis of Reputation",""
"0.15474","127","Boreiri-2022-A Novel Consensus Protocol in Blo",""
"0.1543","37","Alzahrani-2020-A new product anti-counterfeiti",""
"0.15107","955","Surekha-2022-Blockchain Framework for Cognitiv",""
"-","-","-","-"
"Topic","7"," "," "
"0.36216","370","Guidi-2022-Social games and Blockchain_ explor",""
