"Topic","1"," "," "
"0.26847","677","Liu-2022-Ready Raider One_ Exploring the Misus",""
"0.21528","1118","Xu-2022-Research on Blockchain in Cloud Manufa",""
"0.18887","673","Liu-2021-Supply Chain Decision Model Based on",""
"0.17495","469","Huo-2022-Evolutionary Game Analysis of Standar",""
"0.16353","786","Pan-2021-Incentive Mechanism Design for Distri",""
"0.16168","383","Guo-2022-Supply Chain Governance of Agricultur",""
"0.14652","1228","Zhou-2022-Information Disclosure Decision for",""
"0.14244","98","Benini-2021-Power and Pitfalls of Generic Smar",""
"0.14135","931","Spoto-2022-On the use of generic types for sma",""
"0.13971","927","Song-2022-Blockchain Adoption in Agricultural",""
"0.11164","119","Blockchain_Technology_Exploring_Opportunities_",""
"0.10141","410","Hassija-2020-A blockchain-based framework for",""
"0.095931","1178","Zhang-2020-High-quality extraction method of e",""
"0.093699","1199","Zhao-2020-CloudArcade_ A blockchain empowered",""
"0.088261","639","Liao-2022-A Federated Blockchain Approach for",""
"0.086576","952","Sun-2023-Strategy Analysis of Fresh Agricultur",""
"0.086572","770","Niu-2021-Impacts of Managerial Overconfidence",""
"0.084","1214","Zheng-2022-Supply chain quality level decision",""
"0.081229","413","Hayrutdinov-2020-Coordination of Supply Chain",""
"0.081101","161","Cao-2022-Optimal Operation Policies in a Cross",""
"-","-","-","-"
"Topic","2"," "," "
"0.33418","921","Siomos-2019-Syriza's Populism_ Testing and Ext",""
"0.28422","356","Giraldo-2020-Electronic Voting Using Blockchai",""
"0.18506","659","Liu-2019-Distributed K-Anonymity Location Priv",""
"0.1824","390","Gupta-2022-Integration of blockchain with emer",""
"0.13128","141","Bu-2020-Toward Blockchain-Assisted Gamified Cr",""
"0.13092","349","Ge-2021-A Privacy Protection Method of Lightwe",""
"0.12065","523","Kanemura-2018-Design of privacy-preserving mob",""
"0.11453","142","Bu-2021-Validating Knowledge Contents with Blo",""
"0.11212","114","Biström-2015-Taxonomic revision of afrotropica",""
"0.097084","868","Sako-2021-Fairness in ERC Token Markets_ A Cas",""
"0.089842","1025","Wang-2021-A MADM Location Privacy Protection M",""
"0.075492","1087","Xiaocong-2021-Optimization of biomass collecti",""
"0.074846","960","TSP_CSSE_25461",""
"0.074719","195","Chen-2021-Detecting Smart Contract Loopholes B",""
"0.073573","366","Grillo-2022-Fashion and Metaverse_ an exposito",""
"0.073279","1234","Zhu-2022-Traceable Scheme of Public Key Encryp",""
"0.072972","227","Choi-2022-On-Demand Ride-Hailing Service Platf",""
"0.067776","1213","Zheng-2022-Retraction Note_ Blockchain-based i",""
"0.066353","714","Manzoor-2020-Scavenger hunt_ Utilization of bl",""
"0.066043","789","Papathanasiou-2023-R_ddle_ A Fully Decentraliz",""
"-","-","-","-"
"Topic","3"," "," "
"0.37398","1227","Zhou-2022-Energy Block Chain Trading Mechanism",""
"0.3714","242","Das-2022-A Review of Challenges and Solution i",""
"0.36368","665","Liu-2020-Microgrid Trading Game Model Based on",""
"0.36362","615","Li-2021-Blockchain-based Dynamic Game of Elect",""
"0.35979","448","Hua-2023-Blockchain Enabled Decentralized Loca",""
"0.35588","1219","Zhou-2020-Blockchain Based Potential Game Mode",""
"0.35442","1070","Wu-2018-Game mechanism design of smart contrac",""
"0.35163","13","Afzal-2020-Blockchain enabled distributed dema",""
"0.33621","514","Kajaan-2021-Review of Market Clearing Method f",""
"0.32916","1100","Xiong-2021-Security and Privacy in Mobile Crow",""
"0.32835","265","Doan-2021-Peer-to-peer energy trading in smart",""
"0.32231","860","Sabounchi-2018-A Decentralized P2P Electricity",""
"0.32135","355","Ghosh-2019-Strategic Prosumers_ How to Set the",""
"0.31272","779","Ouyang-2021-Research on new energy trading sys",""
"0.31165","883","Saukh-2018-Synchronization Games in P2P Energy",""
"0.30487","420","He-2022-Combined game model and investment dec",""
"0.30362","33","Ali-2020-Efficient and Secure Energy Trading i",""
"0.30253","741","Morstyn-2019-Designing decentralized markets f",""
"0.29613","709","Makhsoos-2022-Designing a High Performance and",""
"0.29449","693","Luo-2022-Blockchain-Enabled Two-Way Auction Me",""
"-","-","-","-"
"Topic","4"," "," "
"0.29944","605","Li-2019-Bitcoin Fee Decisions in Transaction C",""
"0.28847","602","Li-2018-Transaction Queuing Game in Bitcoin Bl",""
"0.2775","624","Li-2022-Analyzing Bitcoin transaction fees usi",""
"0.26602","30","Alghabashi-2018-A finite multi-dimensional gen",""
"0.2433","60","Avarikioti-2019-Payment Networks as Creation G",""
"0.22949","662","Liu-2020-Economics of Blockchain Storage",""
"0.22429","574","Kruminis-2022-Game-Theoretic Analysis of an Ex",""
"0.20295","201","Chen-2021-User distributions in shard-based bl",""
"0.19438","1125","Yan-2020-Dynamic Game Model for Ranking Bitcoi",""
"0.19421","623","Li-2022-A Novel GSP Auction Mechanism for Dyna",""
"0.19223","675","Liu-2022-An Incentive Mechanism for Sustainabl",""
"0.18076","1156","Yu-2019-Re-thinking untraceability in the cryp",""
"0.17887","436","Hu-2020-A Correlated Equilibrium based Transac",""
"0.17329","76","Bai-2022-Understanding the Benefit of Being Pa",""
"0.17071","969","Tao-2020-On sharding open blockchains with sma",""
"0.16063","1224","Zhou-2021-High-frequency trading on decentrali",""
"0.15747","985","Torky-2022-Scheduling and Securing Drone Charg",""
"0.15721","674","Liu-2022-A Storage Sustainability Mechanism Wi",""
"0.15719","643","Lin-2019-An Evaluation of Bitcoin Address Clas",""
"0.15527","776","Okanami-2022-Load Balancing with In-Protocol_W",""
"-","-","-","-"
"Topic","5"," "," "
"0.41501","274","Du-2020-Optimal Computation Resource Allocatio",""
"0.38838","1113","Xu-2021-Edge Computing Resource Allocation for",""
"0.35566","540","Khan-2022-A Survey on Mobile Edge Computing fo",""
"0.35178","1175","Zhang-2019-Mining task offloading in mobile ed",""
"0.34811","1086","Xiao-2022-Consortium Blockchain-Based Computat",""
"0.34253","454","Huang-2021-Blockchain-Enabled Task Offloading",""
"0.34111","299","Fan-2021-Cloud_Edge Computing Resource Allocat",""
"0.34109","1243","Zuo-2021-Blockchain Storage and Computation Of",""
"0.34027","1138","Yang-2022-Joint Optimization of Edge Computing",""
"0.33982","1173","Zhang-2018-Energy-Aware Task Offloading for Ul",""
"0.33935","654","Liu-2018-Resource Allocation for Video Transco",""
"0.33806","377","Guo-2021-Incentive Mechanism Design for Blockc",""
"0.33623","587","Lang-2022-Cooperative Computation Offloading i",""
"0.33187","658","Liu-2019-Decentralized Resource Allocation for",""
"0.32111","1072","Wu-2020-An Effective Resource Allocation Appro",""
"0.31747","1245","Zuo-2021-Delay-Limited Computation Offloading",""
"0.31648","298","Fan-2020-Stackelberg game based edge computing",""
"0.31562","655","Liu-2019-A Novel Debt-Credit Mechanism for Blo",""
"0.31342","300","Fan-2021-Three-stage Stackelberg game based ed",""
"0.31087","632","Liang-2022-Resource Competition in Blockchain",""
"-","-","-","-"
"Topic","6"," "," "
"0.47585","19","Agrawal-2020-Adaptive Simulation Security for",""
"0.46072","17","Agrawal-2017-Stronger security for reusable ga",""
"0.36848","18","Agrawal-2019-Attribute Based Encryption (and m",""
"0.35808","332","Gama-2007-New chosen-ciphertext attacks on NTR",""
"0.34414","794","Paşca-2018-Challenges in cyber security_ Ranso",""
"0.34334","319","Fouque-2004-Blockwise Adversarial Model for On",""
"0.32988","146","Budiman-2020-A Crypto Compression System Using",""
"0.31754","237","Dachman-Soled-2014-A black-box construction of",""
"0.31462","1112","Xu-2021-Chosen-Ciphertext Secure Key Encapsula",""
"0.30273","322","Frankel-1995-Cryptanalysis of the immunized LL",""
"0.29644","1159","Yuan-2013-Public key timed-release searchable",""
"0.28859","652","Liu-2017-Quantum security analysis of a lattic",""
"0.28653","1009","Ventre-2008-Completely non-malleable encryptio",""
"0.28264","73","Bai-2016-Improved reduction from the bounded d",""
"0.28114","79","Balli-2020-Determining the Core Primitive for",""
"0.27631","918","Simmons-1985-The subliminal channel and digita",""
"0.27524","864","Sahai-2011-Fully secure accountable-authority",""
"0.27504","642","Lin-2018-An ID-Based Linearly Homomorphic Sign",""
"0.27422","137","Broadbent-2021-Towards quantum one-time memori",""
"0.27414","1234","Zhu-2022-Traceable Scheme of Public Key Encryp",""
"-","-","-","-"
"Topic","7"," "," "
"0.52308","138","Broadnax-2021-Environmentally Friendly Composa",""
"0.48208","474","Ishai-2012-On efficient zero-knowledge PCPs",""
"0.47621","154","Canetti-2012-Universally composable security w",""
"0.46743","708","Maji-2021-Computational Hardness of Optimal Fa",""
"0.46608","521","Kamath-2021-On Treewidth, Separators and Yao’s",""
"0.46243","228","Chongchitmate-2017-Resettably-sound resettable",""
"0.44928","735","Mittelbach-2014-Salvaging indifferentiability",""
"0.44604","734","Mittelbach-2013-Cryptophia's short combiner fo",""
"0.43133","347","Garay-2020-Resource-Restricted Cryptography_ R",""
"0.42906","140","Brzuska-2014-Using indistinguishability obfusc",""
"0.42454","115","Bitansky-2013-Why _Fiat-Shamir for proofs_ lac",""
"0.41904","90","Baum-2016-How to prove knowledge of small secr",""
"0.40747","580","Kumaresan-2015-How to use bitcoin to play dece",""
"0.39848","34","Alwen-2012-Collusion-preserving computation",""
"0.38373","243","David-2018-21 - Bringing down the complexity_",""
"0.38028","1172","Zhang-2014-A new multivariate based threshold",""
"0.37929","46","Arapinis-2021-Astrolabous_ A Universally Compo",""
"0.36147","479","Jafargholi-2017-Be adaptive, avoid overcommitt",""
"0.36077","343","Ganesh-2022-Secure Auctions in the Presence of",""
"0.35446","237","Dachman-Soled-2014-A black-box construction of",""
"-","-","-","-"
"Topic","8"," "," "
"0.6259","114","Biström-2015-Taxonomic revision of afrotropica",""
"0.45012","858","Ruan-2021-Catfish Effect Between Selfish Miner",""
"0.2746","1100","Xiong-2021-Security and Privacy in Mobile Crow",""
"0.18067","659","Liu-2019-Distributed K-Anonymity Location Priv",""
"0.1566","195","Chen-2021-Detecting Smart Contract Loopholes B",""
"0.11831","813","Pu-2020-Blockchain adoption time of shipowners",""
"0.10875","354","Gheitanchi-2020-Gamified service exchange plat",""
"0.095651","537","Khaikaew-2020-Development of the Voting System",""
"0.094133","43","Anoaica-2018-Quantitative Description of Inter",""
"0.092831","919","Singh-2018-Blockchain_ A game changer for secu",""
"0.08995","86","Bartoletti-2022-A THEORY OF AUTOMATED MARKET M",""
"0.086411","224","Choi-2019-Game theoretical approach of blockch",""
"0.082644","1107","Xu-2020-Data Pricing for Blockchain-based Car",""
"0.081534","320","Fournaris-2008-Creating an Elliptic Curve arit",""
"0.079575","1076","Wu-2020-Revenue-sharing based computation-reso",""
"0.077829","710","Makiyama-1965-On some problems concerning the",""
"0.075585","1017","Wang-2018-Decentralized Caching for Content De",""
"0.072464","306","Feng-2019-Dynamic Sensor Renting in RF-powered",""
"0.071849","1097","Xiong-2018-Optimal pricing-based edge computin",""
"0.052317","85","Bartoletti-2021-A Theory of Automated Market M",""
"-","-","-","-"
"Topic","9"," "," "
"0.29725","1042","Wang-2022-Recycling Model Selection for Electr",""
"0.20561","1034","Wang-2022-Attention Economy in Metaverse_ An N",""
"0.20082","908","Sharma-2021-Game of names_ Blockchain premium",""
"0.19793","14","Agbo-2021-Scientific production and thematic b",""
"0.19375","1235","Zhu-2023-Three-Party Stochastic Evolutionary G",""
"0.18585","1204","Zhao-2022-Research on Information Propagation",""
"0.16689","222","Chernikov-2020-Waste management industry from",""
"0.15928","273","Du-2019-Anlysis and design of activity degree",""
"0.14942","1158","Yu-2023-Evolutionary Game of Digital-Driven Ph",""
"0.14586","1091","Xie-2022-Study on Enterprise Financial Risk Pr",""
"0.14292","1046","Wang-2022-Toward Understanding Attention Econo",""
"0.14139","947","Sun-2022-A Novel Layered GSP Incentive Mechani",""
"0.13505","113","Biais-2019-The Blockchain Folk Theorem",""
"0.13445","687","Lou-2018-Research on the Cooperative Behavior",""
"0.12959","764","Nguyen-2022-SoChainDB_ A Database for Storing",""
"0.12727","1202","Zhao-2022-Evolutionary Game and Simulation Res",""
"0.12025","217","Cheng-2021-Traceability Management Strategy of",""
"0.11932","817","Qi-2022-Collusion Attack Analysis and Detectio",""
"0.11781","1077","Wu-2021-Enhanced Game Theoretical Spectrum Sha",""
"0.11707","1070","Wu-2018-Game mechanism design of smart contrac",""
"-","-","-","-"
"Topic","10"," "," "
"0.4219","611","Li-2020-Mining Pool Game Model and Nash Equili",""
"0.40602","622","Li-2021-The Miner's Dilemma with Migration",""
"0.40377","434","Hu-2019-A game theoretic analysis on block wit",""
"0.39923","197","Chen-2021-Evolutionary Equilibrium Analysis fo",""
"0.38694","1144","Yao-2022-Equilibrium Analysis of Block Withhol",""
"0.38286","1189","Zhang-2022-Insightful Mining Equilibria",""
"0.37376","1208","Zheng-2019-New Game-Theoretic Analysis of DDoS",""
"0.37098","628","Li-2022-The Miner&#x2019;s Dilemma With Migrat",""
"0.37066","156","Cao-2019-Application of ZD strategy in mining",""
"0.36864","486","Jebari-2022-Analysis of Blockchain Selfish Min",""
"0.36","547","Kiffer-2021-HaPPY-Mine_ Designing a Mining Rew",""
"0.3514","329","Fujita-2020-Mining Pool Selection Problem in t",""
"0.34717","1108","Xu-2020-Dynamic Selection of Mining Pool with",""
"0.34432","330","Fujita-2021-Mining pool selection under block",""
"0.3417","698","Luu-2015-On Power Splitting Games in Distribut",""
"0.34069","172","Chang-2019-Uncle-block attack_ Blockchain mini",""
"0.33562","192","Chen-2020-Decentralized mining pool games in b",""
"0.33481","1157","Yu-2020-Game Theoretic Analysis of Reputation",""
"0.33412","216","Cheng-2021-The evolutionary equilibrium of blo",""
"0.3326","47","Arenas-2020-Cryptocurrency mining games with e",""
"-","-","-","-"
"Topic","11"," "," "
"0.86227","585","Laih-1989-A new scheme for ID-based cryptosyst",""
"0.85114","39","Amir Latif-2019-Blockchain Transforms the Reta",""
"0.82969","1200","Zhao-2022-A Distributed Photovoltaic Power Tra",""
"0.81354","1205","Zhao-2022-Scheme of Peer-to-Peer Trade in Mult",""
"0.81224","450","Huang-2019-Implementing an asset trading syste",""
"0.78893","1024","Wang-2020-Game Strategy of Environmental Regul",""
"0.64995","1045","Wang-2022-TSHML_ Token Shuffling under Haircut",""
"0.6126","932","Srinivasan-2020-Hierarchical design and execut",""
"0.52329","51","Armani-2019-Seamless Grid_ An off-chain model",""
"0.35464","1102","Xu-2018-An Energy-Aware Virtual Machine Schedu",""
"0.23148","859","Sabounchi-2017-Towards resilient networked mic",""
"0.22016","1150","Yfantis-2022-Using Gamification to Address the",""
"0.2199","1103","Xu-2018-Game theoretic study on blockchain bas",""
"0.21748","618","Li-2021-Electric Vehicle Peer-to-Peer Energy T",""
"0.21615","692","Lu-2023-Safety Warning! Decentralised and Auto",""
