"Topic","1"," "," "
"0.72638","152","Campbell-2018-Digitalization of tax_ Epistemic",""
"0.70284","215","Cheng-2021-A hashing power allocation game wit",""
"0.62569","1220","Zhou-2020-Secure and Efficient Vehicle-to-Grid",""
"0.61511","381","Guo-2022-Incentive Mechanism for Edge Computin",""
"0.53457","1057","Wen-2022-Exploration of Mined Block Temporaril",""
"0.51072","148","Burkert-2022-Decentralized Online Multiplayer",""
"0.49336","1152","Yin-2021-A Blockchain-Based Storage System wit",""
"0.49264","994","Tsabary-2021-MAD-HTLC_ Because HTLC is crazy-c",""
"0.4808","830","Quan-2021-Intra-Shard and Inter-Shard Collabor",""
"0.45444","130","Borse-2022-A Review of Blockchain Consensus Al",""
"-","-","-","-"
"Topic","2"," "," "
"0.761","1094","Xin-2022-Incentive and Game of Information Sha",""
"0.60838","280","Dutta-2020-Blockchain vs GDPR in Collaborative",""
"0.5645","607","Li-2019-Decentralized On-Demand Energy Supply",""
"0.55495","116","Block-2021-The entrepreneurial finance markets",""
"0.52524","290","Elarabany-2022-Evaluating anti-obesity potenti",""
"0.4814","1228","Zhou-2022-Information Disclosure Decision for",""
"0.47401","164","Carnevale-2020-Ethics and Decisions in Distrib",""
"0.45564","319","Fouque-2004-Blockwise Adversarial Model for On",""
"0.44821","639","Liao-2022-A Federated Blockchain Approach for",""
"0.42821","565","Kosmarski-2021-Anthropology and blockchain",""
"-","-","-","-"
"Topic","3"," "," "
"0.78542","789","Papathanasiou-2023-R_ddle_ A Fully Decentraliz",""
"0.69882","765","Nguyen-2023-Cooperative Task Offloading and Bl",""
"0.68672","369","Guidi-2022-Sleepminting, the brand new frontie",""
"0.61728","323","Fu-2019-Bead Strand Model_ a high-efficiency s",""
"0.52485","466","Hughes-2017-Blockchain, The Greater Good, and",""
"0.49433","1179","Zhang-2020-On modeling blockchain-enabled econ",""
"0.48266","622","Li-2021-The Miner's Dilemma with Migration",""
"0.45327","1065","Wilczynski-2021-Security aspects in blockchain",""
"0.44302","263","Distefano-2020-MOATcoin_ Exploring challenges",""
"0.44086","1221","Zhou-2021-Data Trading for Blockchain-Based Da",""
"-","-","-","-"
"Topic","4"," "," "
