"Topic","1"," "," "
"0.6243","12","Afaq-2022-Mobile-based Patient-centric EMR Sha",""
"0.53532","1013","Vishwa-2019-A Blockchain based approach for mu",""
"0.53216","706","Mahapatra-2022-Demonstration of Integration of",""
"0.53011","538","Khaki-2021-Utilizing Blockchain Technologies w",""
"0.52482","266","Dong-2018-A method of image privacy protection",""
"0.52309","342","Gamundani-2018-An Overview of Potential Authen",""
"0.52282","82","Barka-2021-Sthm_ A secured and trusted healthc",""
"0.50331","415","He-2018-Toward Privacy-Assured Health Insuranc",""
"0.50193","484","Jaramillo-Alvar-2022-A Blockchain Solution for",""
"0.49855","171","Chakravarty-2018-Blockchain-enhanced Identitie",""
"-","-","-","-"
"Topic","2"," "," "
"0.46289","770","Niu-2021-Impacts of Managerial Overconfidence",""
"0.407","908","Sharma-2021-Game of names_ Blockchain premium",""
"0.36636","125","Bonifazi-2023-Performing Wash Trading on NFTs_",""
"0.36105","822","Qin-2021-An empirical study of DeFi liquidatio",""
"0.34076","6","Abate-2021-SSProve_ A Foundational Framework f",""
"0.2946","474","Ishai-2012-On efficient zero-knowledge PCPs",""
"0.28629","109","Bhattacharyya-2023-Subversion Resilient Hashin",""
"0.27293","115","Bitansky-2013-Why _Fiat-Shamir for proofs_ lac",""
"0.269","23","Aizawa-2016-Invariant partial differential equ",""
"0.26592","332","Gama-2007-New chosen-ciphertext attacks on NTR",""
"-","-","-","-"
"Topic","3"," "," "
"0.50844","1193","Zhang-2023-Multi-Party Evolutionary Game Analy",""
"0.47221","253","Dhewanto-2022-Towards Policy Development of En",""
"0.457","1011","Veuger-2018-Trust in a viable real estate econ",""
"0.45585","152","Campbell-2018-Digitalization of tax_ Epistemic",""
"0.40625","536","Kerr-2018-How can legislators protect sport fr",""
"0.39559","522","Kanchanaratanak-2022-Opportunities and Barrier",""
"0.3941","815","Puglisi-2022-Evolving Regulatory Frameworks_ B",""
"0.38751","233","Corrales Compag-2020-Legal Aspects of Decentra",""
"0.38505","21","Ahmed-2022-The Digital and Cyberspace Moderniz",""
"0.38235","945","Sun-2021-Evolutionary game analysis of blockch",""
"-","-","-","-"
"Topic","4"," "," "
"0.51692","1209","Zheng-2020-Blockchain-Based Vehicular Collabor",""
