"Topic","1"," "," "
"0.34095","901","Shaheen-2021-A track donation system using blo",""
"0.28754","865","Sahitya-2021-D-Lotto_ The Lottery DApp with Ve",""
"0.28398","668","Liu-2021-Analysis of Accounting Fraud in Enter",""
"0.2792","152","Campbell-2018-Digitalization of tax_ Epistemic",""
"0.26793","167","Centobelli-2022-Blockchain technology design i",""
"0.26476","837","Rahman-2020-A feedback system using blockchain",""
"0.22645","604","Li-2019-BanFEL_ A Blockchain Based Smart Contr",""
"0.22527","1064","Wijayathilaka-2020-Secured, intelligent blood",""
"0.22242","426","Henderi-2022-A Blockchain-Based Framework Gami",""
"0.2215","703","Maestre-2022-The application of blockchain alg",""
"-","-","-","-"
"Topic","2"," "," "
"0.27315","6","Abate-2021-SSProve_ A Foundational Framework f",""
"0.22207","931","Spoto-2022-On the use of generic types for sma",""
"0.21304","575","Kuehn-2021-A Practical Tool-Chain for the Deve",""
"0.2071","98","Benini-2021-Power and Pitfalls of Generic Smar",""
"0.18899","282","Egozcue-2002-Diploid sperm and the origin of t",""
"0.18717","361","González-Tablas-2020-Shuffle, cut, and learn_",""
"0.17831","180","Chatzigiannis-2022-Homomorphic Decryption in B",""
"0.17429","115","Bitansky-2013-Why _Fiat-Shamir for proofs_ lac",""
"0.17007","140","Brzuska-2014-Using indistinguishability obfusc",""
"0.16821","32","Alhojärvi-2020-Hacking finance_ experiments wi",""
"-","-","-","-"
"Topic","3"," "," "
"0.41392","753","Naito-2016-New bounds for keyed sponges with e",""
"0.33451","569","Kozachinskiy-2020-Multiparty Karchmer - Wigder",""
"0.3283","90","Baum-2016-How to prove knowledge of small secr",""
"0.32439","73","Bai-2016-Improved reduction from the bounded d",""
"0.29534","228","Chongchitmate-2017-Resettably-sound resettable",""
"0.29435","102","Bespalov-2022-Game theory analysis of incentiv",""
"0.26319","592","Lee-2019-Strategies for quantum races",""
"0.25258","293","Elumar-2021-On the Connectivity and Giant Comp",""
"0.2492","109","Bhattacharyya-2023-Subversion Resilient Hashin",""
"0.23734","115","Bitansky-2013-Why _Fiat-Shamir for proofs_ lac",""
"-","-","-","-"
"Topic","4"," "," "
"0.56992","390","Gupta-2022-Integration of blockchain with emer",""
"0.44404","308","Feng-2022-An analysis of the current status of",""
"0.32157","14","Agbo-2021-Scientific production and thematic b",""
