"Topic","1"," "," "
"0.30638","342","Gamundani-2018-An Overview of Potential Authen",""
"0.2611","712","Manchanda-2020-Neoteric security and privacy s",""
"0.259","287","El-dosuky-2019-SPAINChain_ Security, Privacy",""
"0.25598","576","Kumar-2020-Lightweight proof of game (LPoG)_ A",""
"0.23795","122","Bohara-2021-Adversarial artificial intelligenc",""
"0.23315","1000","Uushona-2021-Network Forensics in a BYOD Envir",""
"0.23258","417","He-2019-Securing over-the-air IoT firmware upd",""
"0.22608","82","Barka-2021-Sthm_ A secured and trusted healthc",""
"0.22578","906","Sharadqh-2023-Hybrid Chain_ Blockchain Enabled",""
"0.22471","153","Canbay-2022-Privacy Concerns and Measures in M",""
"0.22183","723","Mecheva-2020-Cybersecurity in intelligent tran",""
"0.20656","96","Benaich-2022-Securing Big Data-Based Smart App",""
"0.2064","481","Jain-2021-Framework for Securing IoT Ecosystem",""
"0.20218","706","Mahapatra-2022-Demonstration of Integration of",""
"0.20171","878","Samanta-2023-Secure 6G Communication in Smart",""
"0.20041","288","El-dosuky-2020-Using IoT and Blockchain for He",""
"0.2001","1013","Vishwa-2019-A Blockchain based approach for mu",""
"0.19614","376","Guo-2021-Enabling Massive IoT Toward 6G_ A Com",""
"0.19504","758","Nguyen-2019-Enabling On-demand decentralized I",""
"0.19488","609","Li-2019-EdgeCare_ Leveraging Edge Computing fo",""
"-","-","-","-"
"Topic","2"," "," "
"0.40232","989","Tötzer-2019-Blockchain as a game changer in en",""
"0.34732","579","Kumar-2022-Evolving Role of Sustainable Procur",""
"0.34682","1011","Veuger-2018-Trust in a viable real estate econ",""
"0.34559","488","Jha-2023-COVID-19 Triggers a Paradigm Shift in",""
"0.34402","253","Dhewanto-2022-Towards Policy Development of En",""
"0.34233","535","Kera-2020-Anticipatory policy as a design chal",""
"0.33435","233","Corrales Compag-2020-Legal Aspects of Decentra",""
"0.32685","584","Lado-2019-Behavioral Dynamics and Regulation o",""
"0.31685","536","Kerr-2018-How can legislators protect sport fr",""
"0.31253","16","Agmon-2022-Distributed Ledger Technology (DLT)",""
"0.31123","851","Read-2020-Libra Project_ Regulators Act on Glo",""
"0.30797","67","Aysan-2021-Blockchain-based solutions in achie",""
