Topic,1, , 
0.96581,856,Rottondi-2017-A privacy-friendly gaming framew,
0.65585,1141,Yang-2022-User-Centric Blockchain for Industry,
0.65328,1186,Zhang-2022-DeFi '22_ ACM CCS Workshop on Decen,
0.64225,1042,Wang-2022-Recycling Model Selection for Electr,
0.63953,117,Blockchain for Business - 2021 - Tyagi - Ether,
0.62378,195,Chen-2021-Detecting Smart Contract Loopholes B,
0.62323,1127,Yan-2022-Collusion-free for Cloud Verification,
0.59178,590,Lee-2019-Economic analysis of blockchain techn,
0.58861,1154,Ying-2023-DVIT—A Decentralized Virtual Items T,
0.5877,620,Li-2021-NOMA-Enabled Cooperative Computation O,
-,-,-,-
Topic,2, , 
0.98222,583,Kırlar-2018-A game-theoretical and cryptograph,
0.92802,448,Hua-2023-Blockchain Enabled Decentralized Loca,
0.92674,39,Amir Latif-2019-Blockchain Transforms the Reta,
0.91696,1202,Zhao-2022-Evolutionary Game and Simulation Res,
0.88933,1022,Wang-2019-Rhythm dungeon_ A blockchain-based m,
0.88927,1197,Zhao-2019-Y-DWMS_ A digital watermark manageme,
0.83719,930,Spiegelman-2021-Game of coins,
0.77705,1043,Wang-2022-SDoS_ Selfish Mining-Based Denial-of,
0.76338,919,Singh-2018-Blockchain_ A game changer for secu,
0.66554,1135,Yang-2022-Decisions for Blockchain Adoption an,
-,-,-,-
Topic,3, , 
0.96694,1097,Xiong-2018-Optimal pricing-based edge computin,
0.66027,1190,Zhang-2022-Optimal Pricing Decisions for Dual-,
0.63095,574,Kruminis-2022-Game-Theoretic Analysis of an Ex,
0.6078,943,Sudeep-2022-Blockchain_ A New Era of Technolog,
0.596,210,Chen-2022-Toward Prevention of Parasite Chain,
0.59059,1088,Xiaolin-2020-Combined output optimization base,
0.57498,20,Ahmad-2022-MOOC 5.0_ A Roadmap to the Future o,
0.57066,223,Chhatrapati-2022-A Performance Evaluation of P,
0.57066,1103,Xu-2018-Game theoretic study on blockchain bas,
0.57008,224,Choi-2019-Game theoretical approach of blockch,
-,-,-,-
Topic,4, , 
0.85933,681,Lohachab-2022-Towards Interconnected Blockchai,
0.79361,554,Kim-2022-Advanced Drone Swarm Security by Usin,
0.69508,215,Cheng-2021-A hashing power allocation game wit,
0.66151,501,Jiang-2022-IIoT Data Sharing Based on Blockcha,
0.66003,1132,Yang-2021-Design of Double-chain Blockchain Ar,
0.65707,335,Gamal-2022-Challenges and Opportunities of Blo,
0.63636,1210,Zheng-2022-Blockchain-based intelligent contra,
0.62878,258,Ding-2021-An Incentive Mechanism for Building,
0.62738,30,Alghabashi-2018-A finite multi-dimensional gen,
0.62459,671,Liu-2021-Evolutionary game analysis of Chinese,
-,-,-,-
Topic,5, , 
0.91837,657,Liu-2019-Decentralization is Vulnerable Under,
0.71124,114,Biström-2015-Taxonomic revision of afrotropica,
0.68855,19,Agrawal-2020-Adaptive Simulation Security for,
0.6832,18,Agrawal-2019-Attribute Based Encryption (and m,
0.66639,706,Mahapatra-2022-Demonstration of Integration of,
0.64191,751,Naderi-2022-Leveraging Blockchain Technology a,
0.6392,732,Mishra-2020-Prospero’s Books_ A Distributed Ar,
0.63717,46,Arapinis-2021-Astrolabous_ A Universally Compo,
0.62431,477,Izem-2022-Blockchain technology_ A bibliograph,
0.61971,650,Lischke-2016-Analyzing the bitcoin network_ Th,
-,-,-,-
