"Topic","1"," "," "
"0.58777","850","Razmjooei-2023-Industry 4.0 research in the ma",""
"0.57946","14","Agbo-2021-Scientific production and thematic b",""
"0.56198","21","Ahmed-2022-The Digital and Cyberspace Moderniz",""
"0.55446","999","Uribe-Saldarria-2022-What If_ A Robot Challeng",""
"0.55348","1170","Zeng-2022-WANA Wallet_ The Application Design",""
"0.5527","488","Jha-2023-COVID-19 Triggers a Paradigm Shift in",""
"0.55059","863","Saeidnia-2023-Non-fungible tokens (NFT)_ a saf",""
"0.55023","535","Kera-2020-Anticipatory policy as a design chal",""
"0.54846","1011","Veuger-2018-Trust in a viable real estate econ",""
"0.54613","145","Bucea-Manea-țon-2022-Artificial Intelligence P",""
"0.54472","1147","Yau-2022-Powering Financial Literacy Through B",""
"0.53367","295","Espina-Romero-2022-What Are the Topics That Bu",""
"0.53312","975","Thenjono-2022-The Business Prospect in Metaver",""
"0.52904","308","Feng-2022-An analysis of the current status of",""
"0.52659","1142","Yang-2023-Non-Fungible Token (NFT) Games_ A Li",""
"0.52289","226","Choi-2022-Development of Blockchain Learning G",""
"0.52143","989","Tötzer-2019-Blockchain as a game changer in en",""
"0.51586","899","Serna Gómez-2021-Advances, Opportunities, and",""
"0.51276","144","Bucea-Manea-țon-2021-Blockchain technology enh",""
"0.50912","522","Kanchanaratanak-2022-Opportunities and Barrier",""
"-","-","-","-"
"Topic","2"," "," "
"0.71854","114","Biström-2015-Taxonomic revision of afrotropica",""
"0.40175","556","Kirabo-2017-Neuregulin-1β induces proliferatio",""
"0.35826","908","Sharma-2021-Game of names_ Blockchain premium",""
"0.33586","366","Grillo-2022-Fashion and Metaverse_ an exposito",""
"0.30645","841","Ramamurthy-1992-High-Performance Liquid Chroma",""
"0.24699","831","Quantum Blockchain - 2022 - Dhanaraj - Post%E2",""
"0.24478","804","Pilipenko-2019-GABA-containing compound gammap",""
"0.22647","117","Blockchain for Business - 2021 - Tyagi - Ether",""
"0.20887","702","Machine Learning Approach for Cloud Data Analy",""
"0.20694","636","Liao-2018-Inkjet-Printed Random Lasers",""
"0.20454","118","Blockchain for Business - 2021 - Tyagi - The S",""
"0.20207","290","Elarabany-2022-Evaluating anti-obesity potenti",""
"0.19557","466","Hughes-2017-Blockchain, The Greater Good, and",""
"0.1926","853","Revolutionizing Tropical Medicine - 2019 - Atk",""
"0.17339","1118","Xu-2022-Research on Blockchain in Cloud Manufa",""
