Topic,1
new york usa,0.016125
nakamoto bitcoin peertopeer,0.012773
nash equilibrium game,0.0093631
strategy nash equilibrium,0.0076292
springer nature switzerland,0.0071668
access control policy,0.0069356
blockchain consensus protocol,0.0063576
wood ethereum secure,0.0060109
game theory model,0.0056063
game theoretic approach,0.0055485
-,-
Topic,2
byzantine fault tolerance,0.014327
practical byzantine fault,0.010315
base game theory,0.010003
public private key,0.0095337
rest paper organized,0.0072415
organized follow section,0.0069289
internet things iot,0.0068247
electricity retail company,0.0068247
node blockchain network,0.0067205
hash previous block,0.0061474
-,-
Topic,3
electronic cash system,0.012176
peertopeer electronic cash,0.012109
single point failure,0.01164
online available access,0.01164
conclusion future work,0.0098341
department computer science,0.0088306
execute smart contract,0.0074926
paper organized follow,0.0072251
implement smart contract,0.0067568
generate random number,0.0062216
-,-
Topic,4
ethereum smart contract,0.019535
nash equilibrium strategy,0.011051
trust third party,0.0087694
department computer science,0.0086268
eprint archive report,0.0067731
smart contract system,0.0059889
payment channel network,0.0058463
survey vol article,0.0058463
computing survey vol,0.005775
execution smart contract,0.0055611
-,-
Topic,5
blockchain smart contract,0.036354
smart contract blockchain,0.024145
smart con tract,0.016888
smart contract smart,0.011462
smart contract ethereum,0.010038
contract smart contract,0.0099702
smart contract deploy,0.0098345
random number generation,0.0094276
base smart contract,0.0089528
trust third party,0.0082067
-,-
Topic,6
nash equilibrium point,0.015843
computer science engineering,0.01198
game theory blockchain,0.0089689
blockchain game theory,0.0070049
social welfare maximization,0.0069394
generate new block,0.0064157
interest include blockchain,0.0062193
blockchain consensus algorithm,0.0061539
science engineering vol,0.0056956
industrial internet thing,0.0054992
-,-
Topic,7
mobile blockchain network,0.0093089
paper organized follow,0.0091512
computation resource allocation,0.0091512
main contribution paper,0.0086778
bitcoin peertopeer electronic,0.0081256
transaction confirmation time,0.0074156
cloud service provider,0.0072578
bitcoin transaction fee,0.0062323
game theory approach,0.0057589
wang survey consensus,0.0057589
-,-
Topic,8
open access article,0.013979
system base blockchain,0.013623
conflict interest author,0.013267
creative common attribution,0.012198
declare conflict interest,0.012198
discrete dynamics nature,0.0094382
dynamics nature society,0.0094382
show figure figure,0.0085478
licensee mdpi basel,0.0084587
international conference computer,0.0075683
-,-
Topic,9
arxiv preprint arxiv,0.01819
cryptography data security,0.015617
bitcoin peertopeer electronic,0.0155
financial cryptography data,0.015383
electronic cash system,0.01357
peertopeer electronic cash,0.013277
conference computer communications,0.012049
sigsac conference computer,0.010821
computer communications security,0.010645
international conference financial,0.0096508
-,-
Topic,10
natural science foundation,0.016787
science foundation china,0.01331
national natural science,0.012814
simulation result show,0.009784
foundation china grant,0.0094363
survey tuts vol,0.0086417
secure energy trading,0.0082444
deep reinforcement learn,0.0081947
energy trading system,0.008145
transaction industrial informatics,0.0076484
-,-
Topic,11
adopt blockchain technology,0.042581
selfish mining strategy,0.012739
double spending attack,0.0086105
pure nash equilibrium,0.0076669
retailer adopt blockchain,0.0069592
proofofstake blockchain protocol,0.0062515
game theoretical perspective,0.0062515
blockchain game theoretical,0.0061335
private demand information,0.0060156
blockchain base game,0.0058976
-,-
Topic,12
limited city univ,0.099703
city univ download,0.099703
univ download april,0.099703
download april utc,0.099703
april utc xplore,0.099703
utc xplore restriction,0.099703
xplore restriction apply,0.099703
license limited city,0.099682
authorize license limited,0.095348
authorized license limited,0.00388
-,-
Topic,13
internet things journal,0.012064
computing resource management,0.010034
commun mag vol,0.0095834
things journal vol,0.0086251
unique nash equilibrium,0.0078358
support part national,0.0074412
internet things iot,0.0070466
cloud fog computing,0.0067648
blockchain edge computing,0.0062574
deep reinforcement learning,0.006201
-,-
Topic,14
proc int conf,0.035035
research interest include,0.030629
mobile edge computing,0.024656
edge computing resource,0.010379
degree computer science,0.0090235
vsamples grayimagedict qfactor,0.008727
true true bicubic,0.008727
twostage stackelberg game,0.0084728
false cropmonoimages true,0.0081339
true none pdfxtrapped,0.0079644
-,-
Topic,15
stackelberg game model,0.018298
thing journal vol,0.015634
apply internet thing,0.015564
member receive degree,0.014722
vehicular technology vol,0.014652
false bicubic monoimagedepth,0.0086231
gener comput syst,0.0078519
true false average,0.0077117
transaction smart grid,0.0075715
degree electrical engineering,0.0075014
-,-
Topic,16
smart grid vol,0.020052
trans smart grid,0.018285
peertopeer energy trading,0.016057
:// doi org,0.01575
https :// doi,0.015596
research interest include,0.0099877
transaction mobile computing,0.0096036
currently pursue degree,0.0090658
coalition formation game,0.0075292
intelligent transportation system,0.0071451
-,-
Topic,17
application blockchain technology,0.023871
systematic literature review,0.012133
distribute ledger technology,0.011935
mdpi basel switzerland,0.009568
introduce blockchain technology,0.0094693
distribute term condition,0.0092721
fashion supply chain,0.0085816
author read agree,0.0080884
supply chain information,0.0079897
data availability statement,0.0078911
-,-
Topic,18
internet thing vol,0.01784
false false true,0.014411
trans veh technol,0.012263
veh technol vol,0.011016
trans ind informat,0.010427
ind informat vol,0.01015
true dctencode false,0.010115
internet thing journal,0.0092493
transaction vehicular technology,0.0082101
restriction apply internet,0.0079676
-,-
Topic,19
lncs vol springer,0.064411
vol springer heidelberg,0.052052
crypto lncs vol,0.017591
cryptology eprint archive,0.014975
eurocrypt lncs vol,0.011186
selfish mining attack,0.011186
tcc lncs vol,0.0073974
nloaded https://academ ic.oup.com,0.0068561
eds crypto lncs,0.0064953
article guest april,0.0064953
-,-
Topic,20
supply chain management,0.047108
annals operations research,0.021326
base blockchain technology,0.018624
international journal production,0.014242
technology supply chain,0.012489
sustainable supply chain,0.012416
blockchain technology supply,0.010955
supply chain transparency,0.010152
profit supply chain,0.010006
supply chain performance,0.0095676
-,-
Topic,21
available online access,0.02662
food supply chain,0.023711
supply chain member,0.013186
blockchain supply chain,0.01232
supply chain blockchain,0.0095957
peer review figure,0.0094719
ecommerce supply chain,0.0083576
vaccine supply chain,0.0078004
green supply chain,0.0076766
supply chain system,0.0074909
-,-
Topic,22
block withholding attack,0.029931
mining pool selection,0.014645
two mining pool,0.013362
game theoretic analysis,0.010796
attack mining pool,0.010155
bitcoin pool mining,0.010048
table relevant contribution,0.0099412
crypto currencies nft,0.0099412
age evidencebased training,0.0099412
silva spinsante velmovitsky,0.0098343
-,-
Topic,23
vol article publication,0.028933
article publication date,0.028933
publication date june,0.012825
choose traceability strategy,0.012825
security communication networks,0.012512
product supply chain,0.010479
unit service utility,0.010322
base blockchain technology,0.0095402
